Monthly Precipitation - (MM), Year, Model, Statistics, Country, ISO3
3.9478972000000003, 2020-2039, ipsl_cm5a_mr, Feb Average, Ghana, GHA
18.41572, 2020-2039, ipsl_cm5a_mr, Mar Average, Ghana, GHA
26.965181, 2020-2039, ipsl_cm5a_mr, Apr Average, Ghana, GHA
59.914402, 2020-2039, ipsl_cm5a_mr, May Average, Ghana, GHA
93.32595, 2020-2039, ipsl_cm5a_mr, Jun Average, Ghana, GHA
185.35443, 2020-2039, ipsl_cm5a_mr, Jul Average, Ghana, GHA
236.76134, 2020-2039, ipsl_cm5a_mr, Aug Average, Ghana, GHA
202.52017, 2020-2039, ipsl_cm5a_mr, Sep Average, Ghana, GHA
153.10291999999998, 2020-2039, ipsl_cm5a_mr, Oct Average, Ghana, GHA
51.047367, 2020-2039, ipsl_cm5a_mr, Nov Average, Ghana, GHA
3.6228273, 2020-2039, ipsl_cm5a_mr, Dec Average, Ghana, GHA
0.48396049999999996, 2040-2059, ipsl_cm5a_mr, Jan Average, Ghana, GHA
3.4881415000000002, 2040-2059, ipsl_cm5a_mr, Feb Average, Ghana, GHA
16.956782999999998, 2040-2059, ipsl_cm5a_mr, Mar Average, Ghana, GHA
23.853342, 2040-2059, ipsl_cm5a_mr, Apr Average, Ghana, GHA
46.527657, 2040-2059, ipsl_cm5a_mr, May Average, Ghana, GHA
84.72325, 2040-2059, ipsl_cm5a_mr, Jun Average, Ghana, GHA
189.97644, 2040-2059, ipsl_cm5a_mr, Jul Average, Ghana, GHA
231.06837000000002, 2040-2059, ipsl_cm5a_mr, Aug Average, Ghana, GHA
205.89291, 2040-2059, ipsl_cm5a_mr, Sep Average, Ghana, GHA
160.0543, 2040-2059, ipsl_cm5a_mr, Oct Average, Ghana, GHA
58.355906999999995, 2040-2059, ipsl_cm5a_mr, Nov Average, Ghana, GHA
3.6489769999999995, 2040-2059, ipsl_cm5a_mr, Dec Average, Ghana, GHA
0.49914604, 2060-2079, ipsl_cm5a_mr, Jan Average, Ghana, GHA
3.8315012000000004, 2060-2079, ipsl_cm5a_mr, Feb Average, Ghana, GHA
16.245214, 2060-2079, ipsl_cm5a_mr, Mar Average, Ghana, GHA
21.47997, 2060-2079, ipsl_cm5a_mr, Apr Average, Ghana, GHA
46.967083, 2060-2079, ipsl_cm5a_mr, May Average, Ghana, GHA
76.74516, 2060-2079, ipsl_cm5a_mr, Jun Average, Ghana, GHA
184.7169, 2060-2079, ipsl_cm5a_mr, Jul Average, Ghana, GHA
242.15897, 2060-2079, ipsl_cm5a_mr, Aug Average, Ghana, GHA
212.18857000000003, 2060-2079, ipsl_cm5a_mr, Sep Average, Ghana, GHA
176.21004, 2060-2079, ipsl_cm5a_mr, Oct Average, Ghana, GHA
64.4876, 2060-2079, ipsl_cm5a_mr, Nov Average, Ghana, GHA
6.522807599999999, 2060-2079, ipsl_cm5a_mr, Dec Average, Ghana, GHA
1.2401799, 2080-2099, ipsl_cm5a_mr, Jan Average, Ghana, GHA
4.862833999999999, 2080-2099, ipsl_cm5a_mr, Feb Average, Ghana, GHA
13.5118, 2080-2099, ipsl_cm5a_mr, Mar Average, Ghana, GHA
17.499891, 2080-2099, ipsl_cm5a_mr, Apr Average, Ghana, GHA
28.953863000000002, 2080-2099, ipsl_cm5a_mr, May Average, Ghana, GHA
57.697903000000004, 2080-2099, ipsl_cm5a_mr, Jun Average, Ghana, GHA
163.65318, 2080-2099, ipsl_cm5a_mr, Jul Average, Ghana, GHA
224.32901, 2080-2099, ipsl_cm5a_mr, Aug Average, Ghana, GHA
205.95735, 2080-2099, ipsl_cm5a_mr, Sep Average, Ghana, GHA
162.35948, 2080-2099, ipsl_cm5a_mr, Oct Average, Ghana, GHA
69.05742, 2080-2099, ipsl_cm5a_mr, Nov Average, Ghana, GHA
5.8320723, 2080-2099, ipsl_cm5a_mr, Dec Average, Ghana, GHA
52.164284, 2020-2039, ipsl_cm5a_mr, Jan Average, Greece, GRC
43.58545, 2020-2039, ipsl_cm5a_mr, Feb Average, Greece, GRC
27.748891999999998, 2020-2039, ipsl_cm5a_mr, Mar Average, Greece, GRC
18.025845, 2020-2039, ipsl_cm5a_mr, Apr Average, Greece, GRC
14.223660999999998, 2020-2039, ipsl_cm5a_mr, May Average, Greece, GRC
36.732193, 2020-2039, ipsl_cm5a_mr, Jun Average, Greece, GRC
26.101754999999997, 2020-2039, ipsl_cm5a_mr, Jul Average, Greece, GRC
4.546311, 2020-2039, ipsl_cm5a_mr, Aug Average, Greece, GRC
16.508581, 2020-2039, ipsl_cm5a_mr, Sep Average, Greece, GRC
25.943727, 2020-2039, ipsl_cm5a_mr, Oct Average, Greece, GRC
42.81625, 2020-2039, ipsl_cm5a_mr, Nov Average, Greece, GRC
63.4622, 2020-2039, ipsl_cm5a_mr, Dec Average, Greece, GRC
49.081955, 2040-2059, ipsl_cm5a_mr, Jan Average, Greece, GRC
27.377398, 2040-2059, ipsl_cm5a_mr, Feb Average, Greece, GRC
18.074308, 2040-2059, ipsl_cm5a_mr, Mar Average, Greece, GRC
11.464642, 2040-2059, ipsl_cm5a_mr, Apr Average, Greece, GRC
10.750944, 2040-2059, ipsl_cm5a_mr, May Average, Greece, GRC
18.567415, 2040-2059, ipsl_cm5a_mr, Jun Average, Greece, GRC
13.798598000000002, 2040-2059, ipsl_cm5a_mr, Jul Average, Greece, GRC
6.082484200000001, 2040-2059, ipsl_cm5a_mr, Aug Average, Greece, GRC
15.344596, 2040-2059, ipsl_cm5a_mr, Sep Average, Greece, GRC
26.800690000000003, 2040-2059, ipsl_cm5a_mr, Oct Average, Greece, GRC
45.898052, 2040-2059, ipsl_cm5a_mr, Nov Average, Greece, GRC
51.949459999999995, 2040-2059, ipsl_cm5a_mr, Dec Average, Greece, GRC
42.226833, 2060-2079, ipsl_cm5a_mr, Jan Average, Greece, GRC
28.824087, 2060-2079, ipsl_cm5a_mr, Feb Average, Greece, GRC
19.130724, 2060-2079, ipsl_cm5a_mr, Mar Average, Greece, GRC
10.012955999999999, 2060-2079, ipsl_cm5a_mr, Apr Average, Greece, GRC
8.099844000000001, 2060-2079, ipsl_cm5a_mr, May Average, Greece, GRC
13.974832999999999, 2060-2079, ipsl_cm5a_mr, Jun Average, Greece, GRC
16.832806, 2060-2079, ipsl_cm5a_mr, Jul Average, Greece, GRC
5.940117, 2060-2079, ipsl_cm5a_mr, Aug Average, Greece, GRC
9.915556, 2060-2079, ipsl_cm5a_mr, Sep Average, Greece, GRC
29.095287, 2060-2079, ipsl_cm5a_mr, Oct Average, Greece, GRC
28.507965000000002, 2060-2079, ipsl_cm5a_mr, Nov Average, Greece, GRC
58.06245799999999, 2060-2079, ipsl_cm5a_mr, Dec Average, Greece, GRC
36.91742, 2080-2099, ipsl_cm5a_mr, Jan Average, Greece, GRC
21.275854000000002, 2080-2099, ipsl_cm5a_mr, Feb Average, Greece, GRC
22.5603, 2080-2099, ipsl_cm5a_mr, Mar Average, Greece, GRC
8.676059, 2080-2099, ipsl_cm5a_mr, Apr Average, Greece, GRC
4.634761, 2080-2099, ipsl_cm5a_mr, May Average, Greece, GRC
7.638847, 2080-2099, ipsl_cm5a_mr, Jun Average, Greece, GRC
8.594205, 2080-2099, ipsl_cm5a_mr, Jul Average, Greece, GRC
4.0349383, 2080-2099, ipsl_cm5a_mr, Aug Average, Greece, GRC
4.0177383, 2080-2099, ipsl_cm5a_mr, Sep Average, Greece, GRC
22.045822, 2080-2099, ipsl_cm5a_mr, Oct Average, Greece, GRC
24.950607, 2080-2099, ipsl_cm5a_mr, Nov Average, Greece, GRC
43.770515, 2080-2099, ipsl_cm5a_mr, Dec Average, Greece, GRC
26.039576, 2020-2039, ipsl_cm5a_mr, Jan Average, Greenland, GRL
28.791588, 2020-2039, ipsl_cm5a_mr, Feb Average, Greenland, GRL
31.093695, 2020-2039, ipsl_cm5a_mr, Mar Average, Greenland, GRL
24.511324, 2020-2039, ipsl_cm5a_mr, Apr Average, Greenland, GRL
30.315786, 2020-2039, ipsl_cm5a_mr, May Average, Greenland, GRL
31.496570000000002, 2020-2039, ipsl_cm5a_mr, Jun Average, Greenland, GRL
46.489779999999996, 2020-2039, ipsl_cm5a_mr, Jul Average, Greenland, GRL
50.54205, 2020-2039, ipsl_cm5a_mr, Aug Average, Greenland, GRL
50.316456, 2020-2039, ipsl_cm5a_mr, Sep Average, Greenland, GRL
40.787704, 2020-2039, ipsl_cm5a_mr, Oct Average, Greenland, GRL
29.528516999999997, 2020-2039, ipsl_cm5a_mr, Nov Average, Greenland, GRL
30.930046, 2020-2039, ipsl_cm5a_mr, Dec Average, Greenland, GRL
30.397415000000002, 2040-2059, ipsl_cm5a_mr, Jan Average, Greenland, GRL
28.830603000000004, 2040-2059, ipsl_cm5a_mr, Feb Average, Greenland, GRL
30.214517999999998, 2040-2059, ipsl_cm5a_mr, Mar Average, Greenland, GRL
27.269352, 2040-2059, ipsl_cm5a_mr, Apr Average, Greenland, GRL
29.548702000000002, 2040-2059, ipsl_cm5a_mr, May Average, Greenland, GRL
39.890068, 2040-2059, ipsl_cm5a_mr, Jun Average, Greenland, GRL
47.509518, 2040-2059, ipsl_cm5a_mr, Jul Average, Greenland, GRL
55.419876, 2040-2059, ipsl_cm5a_mr, Aug Average, Greenland, GRL
55.60751, 2040-2059, ipsl_cm5a_mr, Sep Average, Greenland, GRL
46.092273999999996, 2040-2059, ipsl_cm5a_mr, Oct Average, Greenland, GRL
32.318844, 2040-2059, ipsl_cm5a_mr, Nov Average, Greenland, GRL
31.572391999999997, 2040-2059, ipsl_cm5a_mr, Dec Average, Greenland, GRL
34.7629, 2060-2079, ipsl_cm5a_mr, Jan Average, Greenland, GRL
33.261466999999996, 2060-2079, ipsl_cm5a_mr, Feb Average, Greenland, GRL
33.28174, 2060-2079, ipsl_cm5a_mr, Mar Average, Greenland, GRL
30.522747, 2060-2079, ipsl_cm5a_mr, Apr Average, Greenland, GRL
28.321153999999996, 2060-2079, ipsl_cm5a_mr, May Average, Greenland, GRL
37.611343, 2060-2079, ipsl_cm5a_mr, Jun Average, Greenland, GRL
49.750244, 2060-2079, ipsl_cm5a_mr, Jul Average, Greenland, GRL
59.41539399999999, 2060-2079, ipsl_cm5a_mr, Aug Average, Greenland, GRL
62.066402000000004, 2060-2079, ipsl_cm5a_mr, Sep Average, Greenland, GRL
52.235462, 2060-2079, ipsl_cm5a_mr, Oct Average, Greenland, GRL
37.699397999999995, 2060-2079, ipsl_cm5a_mr, Nov Average, Greenland, GRL
35.660538, 2060-2079, ipsl_cm5a_mr, Dec Average, Greenland, GRL
36.269034999999995, 2080-2099, ipsl_cm5a_mr, Jan Average, Greenland, GRL
34.2045, 2080-2099, ipsl_cm5a_mr, Feb Average, Greenland, GRL
31.199196, 2080-2099, ipsl_cm5a_mr, Mar Average, Greenland, GRL
29.544687, 2080-2099, ipsl_cm5a_mr, Apr Average, Greenland, GRL
36.698467, 2080-2099, ipsl_cm5a_mr, May Average, Greenland, GRL
46.68193, 2080-2099, ipsl_cm5a_mr, Jun Average, Greenland, GRL
57.18745799999999, 2080-2099, ipsl_cm5a_mr, Jul Average, Greenland, GRL
58.97276, 2080-2099, ipsl_cm5a_mr, Aug Average, Greenland, GRL
56.755177, 2080-2099, ipsl_cm5a_mr, Sep Average, Greenland, GRL
58.12667, 2080-2099, ipsl_cm5a_mr, Oct Average, Greenland, GRL
42.825115000000004, 2080-2099, ipsl_cm5a_mr, Nov Average, Greenland, GRL
31.312725, 2080-2099, ipsl_cm5a_mr, Dec Average, Greenland, GRL
29.003517, 2020-2039, ipsl_cm5a_mr, Jan Average, Grenada, GRD
24.349092000000002, 2020-2039, ipsl_cm5a_mr, Feb Average, Grenada, GRD
30.001657, 2020-2039, ipsl_cm5a_mr, Mar Average, Grenada, GRD
33.395187, 2020-2039, ipsl_cm5a_mr, Apr Average, Grenada, GRD
35.182334999999995, 2020-2039, ipsl_cm5a_mr, May Average, Grenada, GRD
34.758778, 2020-2039, ipsl_cm5a_mr, Jun Average, Grenada, GRD
75.97286, 2020-2039, ipsl_cm5a_mr, Jul Average, Grenada, GRD
163.22664, 2020-2039, ipsl_cm5a_mr, Aug Average, Grenada, GRD
240.40607999999997, 2020-2039, ipsl_cm5a_mr, Sep Average, Grenada, GRD
230.16683999999998, 2020-2039, ipsl_cm5a_mr, Oct Average, Grenada, GRD
104.14531, 2020-2039, ipsl_cm5a_mr, Nov Average, Grenada, GRD
36.857548, 2020-2039, ipsl_cm5a_mr, Dec Average, Grenada, GRD
28.88206, 2040-2059, ipsl_cm5a_mr, Jan Average, Grenada, GRD
24.076523, 2040-2059, ipsl_cm5a_mr, Feb Average, Grenada, GRD
28.142338, 2040-2059, ipsl_cm5a_mr, Mar Average, Grenada, GRD
30.707421999999998, 2040-2059, ipsl_cm5a_mr, Apr Average, Grenada, GRD
33.985096, 2040-2059, ipsl_cm5a_mr, May Average, Grenada, GRD
30.228607, 2040-2059, ipsl_cm5a_mr, Jun Average, Grenada, GRD
47.968315000000004, 2040-2059, ipsl_cm5a_mr, Jul Average, Grenada, GRD
121.65491000000002, 2040-2059, ipsl_cm5a_mr, Aug Average, Grenada, GRD
231.84392000000003, 2040-2059, ipsl_cm5a_mr, Sep Average, Grenada, GRD
234.67043999999999, 2040-2059, ipsl_cm5a_mr, Oct Average, Grenada, GRD
79.95640999999999, 2040-2059, ipsl_cm5a_mr, Nov Average, Grenada, GRD
28.596943, 2040-2059, ipsl_cm5a_mr, Dec Average, Grenada, GRD
24.436756, 2060-2079, ipsl_cm5a_mr, Jan Average, Grenada, GRD
22.997269, 2060-2079, ipsl_cm5a_mr, Feb Average, Grenada, GRD
29.246809999999996, 2060-2079, ipsl_cm5a_mr, Mar Average, Grenada, GRD
27.147654, 2060-2079, ipsl_cm5a_mr, Apr Average, Grenada, GRD
31.564163, 2060-2079, ipsl_cm5a_mr, May Average, Grenada, GRD
26.314898, 2060-2079, ipsl_cm5a_mr, Jun Average, Grenada, GRD
45.977512, 2060-2079, ipsl_cm5a_mr, Jul Average, Grenada, GRD
121.74428999999999, 2060-2079, ipsl_cm5a_mr, Aug Average, Grenada, GRD
219.83926, 2060-2079, ipsl_cm5a_mr, Sep Average, Grenada, GRD
213.40243999999998, 2060-2079, ipsl_cm5a_mr, Oct Average, Grenada, GRD
82.57458000000001, 2060-2079, ipsl_cm5a_mr, Nov Average, Grenada, GRD
26.483984000000003, 2060-2079, ipsl_cm5a_mr, Dec Average, Grenada, GRD
25.534801, 2080-2099, ipsl_cm5a_mr, Jan Average, Grenada, GRD
19.648457999999998, 2080-2099, ipsl_cm5a_mr, Feb Average, Grenada, GRD
27.094006, 2080-2099, ipsl_cm5a_mr, Mar Average, Grenada, GRD
29.284767, 2080-2099, ipsl_cm5a_mr, Apr Average, Grenada, GRD
26.142717, 2080-2099, ipsl_cm5a_mr, May Average, Grenada, GRD
22.727524, 2080-2099, ipsl_cm5a_mr, Jun Average, Grenada, GRD
38.167408, 2080-2099, ipsl_cm5a_mr, Jul Average, Grenada, GRD
122.427444, 2080-2099, ipsl_cm5a_mr, Aug Average, Grenada, GRD
187.15884, 2080-2099, ipsl_cm5a_mr, Sep Average, Grenada, GRD
209.3733, 2080-2099, ipsl_cm5a_mr, Oct Average, Grenada, GRD
86.29343399999999, 2080-2099, ipsl_cm5a_mr, Nov Average, Grenada, GRD
21.954967, 2080-2099, ipsl_cm5a_mr, Dec Average, Grenada, GRD
35.996596999999994, 2020-2039, ipsl_cm5a_mr, Jan Average, Guatemala, GTM
17.26355, 2020-2039, ipsl_cm5a_mr, Feb Average, Guatemala, GTM
8.222592, 2020-2039, ipsl_cm5a_mr, Mar Average, Guatemala, GTM
4.0422044, 2020-2039, ipsl_cm5a_mr, Apr Average, Guatemala, GTM
4.984245, 2020-2039, ipsl_cm5a_mr, May Average, Guatemala, GTM
11.112721, 2020-2039, ipsl_cm5a_mr, Jun Average, Guatemala, GTM
12.554921, 2020-2039, ipsl_cm5a_mr, Jul Average, Guatemala, GTM
11.254538, 2020-2039, ipsl_cm5a_mr, Aug Average, Guatemala, GTM
18.612064, 2020-2039, ipsl_cm5a_mr, Sep Average, Guatemala, GTM
15.990754999999998, 2020-2039, ipsl_cm5a_mr, Oct Average, Guatemala, GTM
19.544144, 2020-2039, ipsl_cm5a_mr, Nov Average, Guatemala, GTM
36.893288, 2020-2039, ipsl_cm5a_mr, Dec Average, Guatemala, GTM
31.28612, 2040-2059, ipsl_cm5a_mr, Jan Average, Guatemala, GTM
18.035156, 2040-2059, ipsl_cm5a_mr, Feb Average, Guatemala, GTM
9.804575999999999, 2040-2059, ipsl_cm5a_mr, Mar Average, Guatemala, GTM
3.6878307, 2040-2059, ipsl_cm5a_mr, Apr Average, Guatemala, GTM
5.034829599999999, 2040-2059, ipsl_cm5a_mr, May Average, Guatemala, GTM
7.2226534, 2040-2059, ipsl_cm5a_mr, Jun Average, Guatemala, GTM
9.618213, 2040-2059, ipsl_cm5a_mr, Jul Average, Guatemala, GTM
7.948023299999999, 2040-2059, ipsl_cm5a_mr, Aug Average, Guatemala, GTM
13.769304, 2040-2059, ipsl_cm5a_mr, Sep Average, Guatemala, GTM
16.739683, 2040-2059, ipsl_cm5a_mr, Oct Average, Guatemala, GTM
17.437792, 2040-2059, ipsl_cm5a_mr, Nov Average, Guatemala, GTM
32.831559999999996, 2040-2059, ipsl_cm5a_mr, Dec Average, Guatemala, GTM
31.650222999999997, 2060-2079, ipsl_cm5a_mr, Jan Average, Guatemala, GTM
16.648066, 2060-2079, ipsl_cm5a_mr, Feb Average, Guatemala, GTM
7.6064300000000005, 2060-2079, ipsl_cm5a_mr, Mar Average, Guatemala, GTM
3.1490099999999996, 2060-2079, ipsl_cm5a_mr, Apr Average, Guatemala, GTM
5.951421, 2060-2079, ipsl_cm5a_mr, May Average, Guatemala, GTM
7.2589707, 2060-2079, ipsl_cm5a_mr, Jun Average, Guatemala, GTM
9.156203999999999, 2060-2079, ipsl_cm5a_mr, Jul Average, Guatemala, GTM
8.07587, 2060-2079, ipsl_cm5a_mr, Aug Average, Guatemala, GTM
16.693996, 2060-2079, ipsl_cm5a_mr, Sep Average, Guatemala, GTM
15.286489499999998, 2060-2079, ipsl_cm5a_mr, Oct Average, Guatemala, GTM
22.198532, 2060-2079, ipsl_cm5a_mr, Nov Average, Guatemala, GTM
34.998093, 2060-2079, ipsl_cm5a_mr, Dec Average, Guatemala, GTM
25.43581, 2080-2099, ipsl_cm5a_mr, Jan Average, Guatemala, GTM
17.64142, 2080-2099, ipsl_cm5a_mr, Feb Average, Guatemala, GTM
4.3926454, 2080-2099, ipsl_cm5a_mr, Mar Average, Guatemala, GTM
3.2024007, 2080-2099, ipsl_cm5a_mr, Apr Average, Guatemala, GTM
5.9346575999999995, 2080-2099, ipsl_cm5a_mr, May Average, Guatemala, GTM
6.5470805, 2080-2099, ipsl_cm5a_mr, Jun Average, Guatemala, GTM
9.475735, 2080-2099, ipsl_cm5a_mr, Jul Average, Guatemala, GTM
10.725988000000001, 2080-2099, ipsl_cm5a_mr, Aug Average, Guatemala, GTM
11.760953, 2080-2099, ipsl_cm5a_mr, Sep Average, Guatemala, GTM
8.167684, 2080-2099, ipsl_cm5a_mr, Oct Average, Guatemala, GTM
18.348429, 2080-2099, ipsl_cm5a_mr, Nov Average, Guatemala, GTM
29.270048, 2080-2099, ipsl_cm5a_mr, Dec Average, Guatemala, GTM
0.029742545, 2020-2039, ipsl_cm5a_mr, Jan Average, Guinea, GIN
2.0664232, 2020-2039, ipsl_cm5a_mr, Feb Average, Guinea, GIN
8.63401, 2020-2039, ipsl_cm5a_mr, Mar Average, Guinea, GIN
8.408377, 2020-2039, ipsl_cm5a_mr, Apr Average, Guinea, GIN
27.184576, 2020-2039, ipsl_cm5a_mr, May Average, Guinea, GIN
103.51578, 2020-2039, ipsl_cm5a_mr, Jun Average, Guinea, GIN
225.0807, 2020-2039, ipsl_cm5a_mr, Jul Average, Guinea, GIN
382.8348, 2020-2039, ipsl_cm5a_mr, Aug Average, Guinea, GIN
294.10245, 2020-2039, ipsl_cm5a_mr, Sep Average, Guinea, GIN
131.15773000000002, 2020-2039, ipsl_cm5a_mr, Oct Average, Guinea, GIN
22.377264, 2020-2039, ipsl_cm5a_mr, Nov Average, Guinea, GIN
0.47155166, 2020-2039, ipsl_cm5a_mr, Dec Average, Guinea, GIN
0.11711679400000001, 2040-2059, ipsl_cm5a_mr, Jan Average, Guinea, GIN
1.684927, 2040-2059, ipsl_cm5a_mr, Feb Average, Guinea, GIN
8.237855, 2040-2059, ipsl_cm5a_mr, Mar Average, Guinea, GIN
7.070247999999999, 2040-2059, ipsl_cm5a_mr, Apr Average, Guinea, GIN
21.26189, 2040-2059, ipsl_cm5a_mr, May Average, Guinea, GIN
85.87997, 2040-2059, ipsl_cm5a_mr, Jun Average, Guinea, GIN
226.05192999999997, 2040-2059, ipsl_cm5a_mr, Jul Average, Guinea, GIN
379.90015, 2040-2059, ipsl_cm5a_mr, Aug Average, Guinea, GIN
303.9588, 2040-2059, ipsl_cm5a_mr, Sep Average, Guinea, GIN
142.46062, 2040-2059, ipsl_cm5a_mr, Oct Average, Guinea, GIN
29.375965, 2040-2059, ipsl_cm5a_mr, Nov Average, Guinea, GIN
0.5307297, 2040-2059, ipsl_cm5a_mr, Dec Average, Guinea, GIN
0.047537588, 2060-2079, ipsl_cm5a_mr, Jan Average, Guinea, GIN
1.8873933999999997, 2060-2079, ipsl_cm5a_mr, Feb Average, Guinea, GIN
7.715046000000001, 2060-2079, ipsl_cm5a_mr, Mar Average, Guinea, GIN
5.0734944, 2060-2079, ipsl_cm5a_mr, Apr Average, Guinea, GIN
17.362194, 2060-2079, ipsl_cm5a_mr, May Average, Guinea, GIN
75.06929000000001, 2060-2079, ipsl_cm5a_mr, Jun Average, Guinea, GIN
214.48537000000002, 2060-2079, ipsl_cm5a_mr, Jul Average, Guinea, GIN
377.73376, 2060-2079, ipsl_cm5a_mr, Aug Average, Guinea, GIN
319.32697, 2060-2079, ipsl_cm5a_mr, Sep Average, Guinea, GIN
162.7219, 2060-2079, ipsl_cm5a_mr, Oct Average, Guinea, GIN
32.058537, 2060-2079, ipsl_cm5a_mr, Nov Average, Guinea, GIN
1.2055806, 2060-2079, ipsl_cm5a_mr, Dec Average, Guinea, GIN
0.19899742, 2080-2099, ipsl_cm5a_mr, Jan Average, Guinea, GIN
2.012082, 2080-2099, ipsl_cm5a_mr, Feb Average, Guinea, GIN
6.0123024, 2080-2099, ipsl_cm5a_mr, Mar Average, Guinea, GIN
4.289367700000001, 2080-2099, ipsl_cm5a_mr, Apr Average, Guinea, GIN
8.5574045, 2080-2099, ipsl_cm5a_mr, May Average, Guinea, GIN
42.768257, 2080-2099, ipsl_cm5a_mr, Jun Average, Guinea, GIN
178.12462, 2080-2099, ipsl_cm5a_mr, Jul Average, Guinea, GIN
347.31448, 2080-2099, ipsl_cm5a_mr, Aug Average, Guinea, GIN
324.81268, 2080-2099, ipsl_cm5a_mr, Sep Average, Guinea, GIN
173.73972, 2080-2099, ipsl_cm5a_mr, Oct Average, Guinea, GIN
40.59535, 2080-2099, ipsl_cm5a_mr, Nov Average, Guinea, GIN
0.7701133000000001, 2080-2099, ipsl_cm5a_mr, Dec Average, Guinea, GIN
0.005331998, 2020-2039, ipsl_cm5a_mr, Jan Average, Guinea-Bissau, GNB
0.06776501, 2020-2039, ipsl_cm5a_mr, Feb Average, Guinea-Bissau, GNB
0.34715596, 2020-2039, ipsl_cm5a_mr, Mar Average, Guinea-Bissau, GNB
1.2557756000000002, 2020-2039, ipsl_cm5a_mr, Apr Average, Guinea-Bissau, GNB
2.215359, 2020-2039, ipsl_cm5a_mr, May Average, Guinea-Bissau, GNB
6.7337685, 2020-2039, ipsl_cm5a_mr, Jun Average, Guinea-Bissau, GNB
46.256535, 2020-2039, ipsl_cm5a_mr, Jul Average, Guinea-Bissau, GNB
215.3101, 2020-2039, ipsl_cm5a_mr, Aug Average, Guinea-Bissau, GNB
209.1501, 2020-2039, ipsl_cm5a_mr, Sep Average, Guinea-Bissau, GNB
74.27355, 2020-2039, ipsl_cm5a_mr, Oct Average, Guinea-Bissau, GNB
3.5213125, 2020-2039, ipsl_cm5a_mr, Nov Average, Guinea-Bissau, GNB
4.8091686e-05, 2020-2039, ipsl_cm5a_mr, Dec Average, Guinea-Bissau, GNB
0.0051996894, 2040-2059, ipsl_cm5a_mr, Jan Average, Guinea-Bissau, GNB
0.03985009, 2040-2059, ipsl_cm5a_mr, Feb Average, Guinea-Bissau, GNB
0.27142940000000004, 2040-2059, ipsl_cm5a_mr, Mar Average, Guinea-Bissau, GNB
0.9593951, 2040-2059, ipsl_cm5a_mr, Apr Average, Guinea-Bissau, GNB
1.3775175, 2040-2059, ipsl_cm5a_mr, May Average, Guinea-Bissau, GNB
4.869402, 2040-2059, ipsl_cm5a_mr, Jun Average, Guinea-Bissau, GNB
39.833298, 2040-2059, ipsl_cm5a_mr, Jul Average, Guinea-Bissau, GNB
208.57317, 2040-2059, ipsl_cm5a_mr, Aug Average, Guinea-Bissau, GNB
209.71793, 2040-2059, ipsl_cm5a_mr, Sep Average, Guinea-Bissau, GNB
78.769165, 2040-2059, ipsl_cm5a_mr, Oct Average, Guinea-Bissau, GNB
4.085337600000001, 2040-2059, ipsl_cm5a_mr, Nov Average, Guinea-Bissau, GNB
0.0005453589, 2040-2059, ipsl_cm5a_mr, Dec Average, Guinea-Bissau, GNB
0.0009560594300000001, 2060-2079, ipsl_cm5a_mr, Jan Average, Guinea-Bissau, GNB
0.03762004, 2060-2079, ipsl_cm5a_mr, Feb Average, Guinea-Bissau, GNB
0.2484805, 2060-2079, ipsl_cm5a_mr, Mar Average, Guinea-Bissau, GNB
0.80045587, 2060-2079, ipsl_cm5a_mr, Apr Average, Guinea-Bissau, GNB
1.1378125, 2060-2079, ipsl_cm5a_mr, May Average, Guinea-Bissau, GNB
1.5310937, 2060-2079, ipsl_cm5a_mr, Jun Average, Guinea-Bissau, GNB
29.814546999999997, 2060-2079, ipsl_cm5a_mr, Jul Average, Guinea-Bissau, GNB
168.74168, 2060-2079, ipsl_cm5a_mr, Aug Average, Guinea-Bissau, GNB
197.29227, 2060-2079, ipsl_cm5a_mr, Sep Average, Guinea-Bissau, GNB
78.82251, 2060-2079, ipsl_cm5a_mr, Oct Average, Guinea-Bissau, GNB
4.1127267, 2060-2079, ipsl_cm5a_mr, Nov Average, Guinea-Bissau, GNB
2.2244958000000003e-05, 2060-2079, ipsl_cm5a_mr, Dec Average, Guinea-Bissau, GNB
1.9269614999999998e-07, 2080-2099, ipsl_cm5a_mr, Jan Average, Guinea-Bissau, GNB
0.019280566000000002, 2080-2099, ipsl_cm5a_mr, Feb Average, Guinea-Bissau, GNB
0.18766871, 2080-2099, ipsl_cm5a_mr, Mar Average, Guinea-Bissau, GNB
0.8066747, 2080-2099, ipsl_cm5a_mr, Apr Average, Guinea-Bissau, GNB
1.0445962, 2080-2099, ipsl_cm5a_mr, May Average, Guinea-Bissau, GNB
0.7444717, 2080-2099, ipsl_cm5a_mr, Jun Average, Guinea-Bissau, GNB
15.096378, 2080-2099, ipsl_cm5a_mr, Jul Average, Guinea-Bissau, GNB
120.37291, 2080-2099, ipsl_cm5a_mr, Aug Average, Guinea-Bissau, GNB
171.65335, 2080-2099, ipsl_cm5a_mr, Sep Average, Guinea-Bissau, GNB
76.62549, 2080-2099, ipsl_cm5a_mr, Oct Average, Guinea-Bissau, GNB
3.8423426, 2080-2099, ipsl_cm5a_mr, Nov Average, Guinea-Bissau, GNB
1.346529e-06, 2080-2099, ipsl_cm5a_mr, Dec Average, Guinea-Bissau, GNB
